일시,일시,기온(°C),습도(%),tem_in_loc1,hum_in_loc1,tem_coil_loc1,cond_loc1
2017-05-29 03:00:00,2017-05-29 03:00:00,17.5,90.8,22.3,62.42,21.32,0.0
2017-05-29 04:00:00,2017-05-29 04:00:00,17.5,91.2,22.21,62.48,21.43,0.0
2017-05-29 05:00:00,2017-05-29 05:00:00,17.3,91.7,21.9,63.98,21.28,0.0
2017-05-29 06:00:00,2017-05-29 06:00:00,17.7,90.7,21.87,63.25,21.24,0.0
2017-05-29 07:00:00,2017-05-29 07:00:00,18.8,86.2,21.78,64.5,21.32,0.0
2017-05-29 08:00:00,2017-05-29 08:00:00,20.2,81.7,22.24,63.52,21.28,0.0
2017-05-29 09:00:00,2017-05-29 09:00:00,21.9,73.3,22.85,62.61,21.43,0.0
2017-05-29 10:00:00,2017-05-29 10:00:00,23.9,64.6,23.77,58.73,21.78,0.0
2017-05-29 11:00:00,2017-05-29 11:00:00,24.8,61.1,24.56,53.6,22.08,0.0
2017-05-29 12:00:00,2017-05-29 12:00:00,25.8,59.1,25.45,52.35,22.35,0.0
2017-05-29 13:00:00,2017-05-29 13:00:00,26.4,57.8,26.27,51.31,22.58,0.0
2017-05-29 14:00:00,2017-05-29 14:00:00,26.9,57.0,26.58,51.59,23.03,0.0
2017-05-29 15:00:00,2017-05-29 15:00:00,27.0,58.4,27.09,49.97,23.26,0.0
2017-05-29 16:00:00,2017-05-29 16:00:00,26.3,56.5,27.34,49.63,23.19,0.0
2017-05-29 17:00:00,2017-05-29 17:00:00,25.1,62.9,27.19,47.5,23.15,0.0
2017-05-29 18:00:00,2017-05-29 18:00:00,22.6,71.6,26.82,50.55,23.38,0.0
2017-05-29 19:00:00,2017-05-29 19:00:00,20.9,78.5,26.36,53.02,23.34,0.0
2017-05-29 20:00:00,2017-05-29 20:00:00,19.8,83.5,26.06,52.81,23.03,0.0
2017-05-29 21:00:00,2017-05-29 21:00:00,19.3,84.2,25.38,54.46,23.03,0.0
2017-05-29 22:00:00,2017-05-29 22:00:00,18.6,85.1,24.71,54.98,22.88,0.0
2017-05-29 23:00:00,2017-05-29 23:00:00,17.7,86.7,24.38,56.56,22.84,0.0
2017-05-30 00:00:00,2017-05-30 00:00:00,16.8,90.5,23.89,56.56,22.77,0.0
2017-05-30 01:00:00,2017-05-30 01:00:00,17.7,85.3,23.4,58.82,22.61,0.0
2017-05-30 02:00:00,2017-05-30 02:00:00,17.9,82.1,23.16,58.82,22.5,0.0
2017-05-30 03:00:00,2017-05-30 03:00:00,17.8,83.1,22.7,59.49,22.46,0.0
2017-05-30 04:00:00,2017-05-30 04:00:00,17.8,81.0,22.82,55.98,22.46,0.0
2017-05-30 05:00:00,2017-05-30 05:00:00,17.5,83.3,22.7,58.21,22.31,0.0
2017-05-30 06:00:00,2017-05-30 06:00:00,17.6,85.7,22.55,60.13,22.35,0.0
2017-05-30 07:00:00,2017-05-30 07:00:00,19.0,83.8,22.61,61.02,22.35,0.0
2017-05-30 08:00:00,2017-05-30 08:00:00,20.9,75.1,22.82,58.76,22.46,0.0
2017-05-30 09:00:00,2017-05-30 09:00:00,22.5,61.4,23.49,50.12,22.58,0.0
2017-05-30 10:00:00,2017-05-30 10:00:00,23.7,49.2,24.19,42.95,22.73,0.0
2017-05-30 11:00:00,2017-05-30 11:00:00,24.9,41.2,24.87,43.01,23.07,0.0
2017-05-30 12:00:00,2017-05-30 12:00:00,26.1,35.7,25.54,36.42,23.11,0.0
2017-05-30 13:00:00,2017-05-30 13:00:00,26.5,29.2,26.7,28.39,23.61,0.0
2017-05-30 14:00:00,2017-05-30 14:00:00,27.5,24.3,27.25,22.28,23.8,0.0
2017-05-30 15:00:00,2017-05-30 15:00:00,28.4,21.2,27.8,21.58,24.33,0.0
2017-05-30 16:00:00,2017-05-30 16:00:00,28.5,22.3,28.22,20.48,24.1,0.0
2017-05-30 17:00:00,2017-05-30 17:00:00,28.1,20.4,28.35,20.79,24.29,0.0
2017-05-30 18:00:00,2017-05-30 18:00:00,26.7,22.8,28.22,20.02,24.45,0.0
2017-05-30 19:00:00,2017-05-30 19:00:00,24.8,16.5,27.95,20.15,24.33,0.0
2017-05-30 20:00:00,2017-05-30 20:00:00,21.0,30.1,27.49,14.93,24.48,0.0
2017-05-30 21:00:00,2017-05-30 21:00:00,20.8,41.1,26.82,16.54,24.33,0.0
2017-05-30 22:00:00,2017-05-30 22:00:00,19.4,50.3,26.42,24.76,24.26,0.0
2017-05-30 23:00:00,2017-05-30 23:00:00,17.8,59.9,25.75,31.2,24.71,0.0
2017-05-31 00:00:00,2017-05-31 00:00:00,17.9,65.7,25.35,45.76,23.84,0.0
2017-05-31 01:00:00,2017-05-31 01:00:00,17.0,77.7,24.71,53.39,23.68,0.0
2017-05-31 02:00:00,2017-05-31 02:00:00,15.5,89.8,24.47,53.88,23.72,0.0
2017-05-31 03:00:00,2017-05-31 03:00:00,15.0,92.7,24.01,55.86,23.45,0.0
2017-05-31 04:00:00,2017-05-31 04:00:00,15.6,85.8,23.64,58.94,23.42,0.0
2017-05-31 05:00:00,2017-05-31 05:00:00,14.1,93.4,23.4,59.22,23.22,0.0
2017-05-31 06:00:00,2017-05-31 06:00:00,14.5,93.4,23.0,59.95,23.22,0.0
2017-05-31 07:00:00,2017-05-31 07:00:00,15.9,93.4,22.42,61.48,22.81,0.0
2017-05-31 08:00:00,2017-05-31 08:00:00,18.4,91.0,22.45,61.39,22.88,0.0
2017-05-31 09:00:00,2017-05-31 09:00:00,20.8,77.3,22.85,58.82,23.0,0.0
2017-05-31 10:00:00,2017-05-31 10:00:00,22.5,68.6,23.68,58.67,23.22,0.0
2017-05-31 11:00:00,2017-05-31 11:00:00,23.3,69.1,24.32,57.94,23.34,0.0
2017-05-31 12:00:00,2017-05-31 12:00:00,25.6,62.4,25.11,55.59,23.53,0.0
2017-05-31 13:00:00,2017-05-31 13:00:00,25.4,62.4,25.72,53.02,23.72,0.0
2017-05-31 14:00:00,2017-05-31 14:00:00,24.6,67.0,26.09,52.23,23.95,0.0
2017-05-31 15:00:00,2017-05-31 15:00:00,24.6,70.4,26.45,52.05,24.1,0.0
2017-05-31 16:00:00,2017-05-31 16:00:00,23.8,74.9,26.67,52.38,23.99,0.0
2017-05-31 17:00:00,2017-05-31 17:00:00,24.0,73.9,27.34,52.2,24.29,0.0
2017-05-31 18:00:00,2017-05-31 18:00:00,23.0,78.2,27.34,52.59,24.29,0.0
2017-05-31 19:00:00,2017-05-31 19:00:00,22.7,81.0,26.79,54.82,24.22,0.0
2017-05-31 20:00:00,2017-05-31 20:00:00,21.5,87.4,25.87,58.12,23.95,0.0
2017-05-31 21:00:00,2017-05-31 21:00:00,20.6,92.0,25.69,60.35,23.95,0.0
2017-05-31 22:00:00,2017-05-31 22:00:00,19.9,93.4,25.72,60.81,23.87,0.0
2017-05-31 23:00:00,2017-05-31 23:00:00,20.5,92.9,25.38,61.81,23.95,0.0
2017-06-01 00:00:00,2017-06-01 00:00:00,19.8,93.4,25.35,61.84,23.91,0.0
2017-06-01 01:00:00,2017-06-01 01:00:00,19.6,93.4,25.32,62.61,23.99,0.0
2017-06-01 02:00:00,2017-06-01 02:00:00,19.6,93.4,25.2,63.25,23.87,0.0
2017-06-01 03:00:00,2017-06-01 03:00:00,19.5,93.4,25.08,64.32,23.84,0.0
2017-06-01 04:00:00,2017-06-01 04:00:00,19.1,93.4,24.9,64.87,23.76,0.0
2017-06-01 05:00:00,2017-06-01 05:00:00,19.3,93.4,24.65,66.97,23.68,0.0
2017-06-01 06:00:00,2017-06-01 06:00:00,19.4,93.4,24.5,67.95,23.64,0.0
2017-06-01 07:00:00,2017-06-01 07:00:00,19.8,93.4,24.5,68.41,23.68,0.0
2017-06-01 08:00:00,2017-06-01 08:00:00,20.1,93.4,24.26,69.05,23.8,0.0
2017-06-01 09:00:00,2017-06-01 09:00:00,20.9,93.4,24.41,69.47,23.57,0.0
2017-06-01 10:00:00,2017-06-01 10:00:00,22.6,82.9,25.05,66.48,23.68,0.0
2017-06-01 11:00:00,2017-06-01 11:00:00,21.5,88.2,25.6,63.68,23.84,0.0
2017-06-01 12:00:00,2017-06-01 12:00:00,22.4,83.2,25.75,62.76,24.1,0.0
2017-06-01 13:00:00,2017-06-01 13:00:00,23.8,76.2,26.54,58.39,24.18,0.0
2017-06-01 14:00:00,2017-06-01 14:00:00,23.8,76.8,26.79,55.77,24.37,0.0
2017-06-01 15:00:00,2017-06-01 15:00:00,22.9,73.7,26.36,54.64,24.48,0.0
2017-06-01 16:00:00,2017-06-01 16:00:00,23.1,69.2,26.85,51.77,24.56,0.0
2017-06-01 17:00:00,2017-06-01 17:00:00,22.2,63.5,26.82,49.73,24.6,0.0
2017-06-01 18:00:00,2017-06-01 18:00:00,20.3,66.2,26.42,44.87,24.52,0.0
2017-06-01 19:00:00,2017-06-01 19:00:00,18.8,69.4,25.96,42.61,24.45,0.0
2017-06-01 20:00:00,2017-06-01 20:00:00,17.8,65.2,24.99,39.93,24.41,0.0
2017-06-01 21:00:00,2017-06-01 21:00:00,16.5,66.4,24.29,40.54,24.1,0.0
2017-06-01 22:00:00,2017-06-01 22:00:00,16.0,68.6,23.83,37.24,23.99,0.0
2017-06-01 23:00:00,2017-06-01 23:00:00,14.7,74.4,23.55,37.18,23.8,0.0
2017-06-02 00:00:00,2017-06-02 00:00:00,14.8,82.7,23.34,42.46,23.53,0.0
2017-06-02 01:00:00,2017-06-02 01:00:00,15.0,79.6,23.06,43.35,23.49,0.0
2017-06-02 02:00:00,2017-06-02 02:00:00,15.1,74.6,22.88,44.35,23.42,0.0
2017-06-02 03:00:00,2017-06-02 03:00:00,14.6,74.2,22.88,49.11,23.3,0.0
2017-06-02 04:00:00,2017-06-02 04:00:00,14.2,77.7,22.97,54.09,23.3,0.0
2017-06-02 05:00:00,2017-06-02 05:00:00,13.4,85.0,22.97,49.79,23.38,0.0
2017-06-02 06:00:00,2017-06-02 06:00:00,14.0,90.2,23.1,46.49,23.19,0.0
2017-06-02 07:00:00,2017-06-02 07:00:00,16.8,77.1,23.37,43.68,23.38,0.0
2017-06-02 08:00:00,2017-06-02 08:00:00,18.9,70.3,23.86,44.47,23.38,0.0
2017-06-02 09:00:00,2017-06-02 09:00:00,20.0,49.2,23.89,44.05,23.34,0.0
2017-06-02 10:00:00,2017-06-02 10:00:00,20.9,40.3,24.65,36.39,23.57,0.0
2017-06-02 11:00:00,2017-06-02 11:00:00,21.8,27.4,25.42,33.64,23.8,0.0
2017-06-02 12:00:00,2017-06-02 12:00:00,22.0,34.8,25.45,30.07,23.99,0.0
2017-06-02 13:00:00,2017-06-02 13:00:00,22.5,27.3,26.15,28.97,24.33,0.0
2017-06-02 14:00:00,2017-06-02 14:00:00,22.0,34.7,26.12,27.81,24.29,0.0
2017-06-02 15:00:00,2017-06-02 15:00:00,22.3,28.6,26.24,27.84,24.6,0.0
2017-06-02 16:00:00,2017-06-02 16:00:00,21.8,39.8,26.15,31.41,24.33,0.0
2017-06-02 17:00:00,2017-06-02 17:00:00,21.2,37.4,26.24,30.53,24.87,0.0
2017-06-02 18:00:00,2017-06-02 18:00:00,20.5,39.9,25.93,29.76,24.29,0.0
2017-06-02 19:00:00,2017-06-02 19:00:00,19.8,48.8,25.42,32.66,24.6,0.0
2017-06-02 20:00:00,2017-06-02 20:00:00,18.1,61.5,24.74,37.0,23.99,0.0
2017-06-02 21:00:00,2017-06-02 21:00:00,17.2,68.0,24.22,37.82,23.64,0.0
2017-06-02 22:00:00,2017-06-02 22:00:00,16.9,68.5,23.77,37.82,23.49,0.0
2017-06-02 23:00:00,2017-06-02 23:00:00,16.2,72.2,23.19,39.87,23.3,0.0
2017-06-03 00:00:00,2017-06-03 00:00:00,16.0,67.4,22.91,39.19,23.22,0.0
2017-06-03 01:00:00,2017-06-03 01:00:00,16.2,58.7,22.85,40.05,23.15,0.0
2017-06-03 02:00:00,2017-06-03 02:00:00,15.8,60.4,22.58,39.59,22.96,0.0
2017-06-03 03:00:00,2017-06-03 03:00:00,15.3,62.9,22.39,40.66,22.88,0.0
2017-06-03 04:00:00,2017-06-03 04:00:00,14.5,69.6,22.12,42.98,22.77,0.0
2017-06-03 05:00:00,2017-06-03 05:00:00,14.7,69.3,22.0,42.25,22.81,0.0
2017-06-03 06:00:00,2017-06-03 06:00:00,14.4,73.3,21.78,45.21,22.54,0.0
2017-06-03 07:00:00,2017-06-03 07:00:00,15.7,70.5,21.81,47.13,22.65,0.0
2017-06-03 08:00:00,2017-06-03 08:00:00,17.8,61.9,22.42,45.57,22.42,0.0
2017-06-03 09:00:00,2017-06-03 09:00:00,18.9,58.3,22.85,48.63,22.77,0.0
2017-06-03 10:00:00,2017-06-03 10:00:00,19.8,52.7,23.58,48.44,22.81,0.0
2017-06-03 11:00:00,2017-06-03 11:00:00,21.8,47.1,24.35,43.04,23.11,0.0
2017-06-03 12:00:00,2017-06-03 12:00:00,21.9,44.6,24.96,37.39,23.3,0.0
2017-06-03 13:00:00,2017-06-03 13:00:00,22.4,40.2,25.32,35.87,23.45,0.0
2017-06-03 14:00:00,2017-06-03 14:00:00,22.3,40.9,25.66,35.01,23.53,0.0
2017-06-03 15:00:00,2017-06-03 15:00:00,23.4,44.5,25.81,33.7,23.72,0.0
2017-06-03 16:00:00,2017-06-03 16:00:00,22.2,39.4,26.3,31.62,23.91,0.0
2017-06-03 17:00:00,2017-06-03 17:00:00,21.8,42.9,25.84,34.28,24.18,0.0
2017-06-03 18:00:00,2017-06-03 18:00:00,20.4,44.5,25.23,31.87,23.76,0.0
2017-06-03 19:00:00,2017-06-03 19:00:00,18.1,61.1,24.47,37.21,23.49,0.0
2017-06-03 20:00:00,2017-06-03 20:00:00,15.9,73.2,23.92,38.28,23.11,0.0
2017-06-03 21:00:00,2017-06-03 21:00:00,15.3,75.0,23.37,42.55,23.03,0.0
2017-06-03 22:00:00,2017-06-03 22:00:00,15.2,71.8,23.31,44.81,23.03,0.0
2017-06-03 23:00:00,2017-06-03 23:00:00,14.9,74.0,22.85,47.74,22.81,0.0
2017-06-04 00:00:00,2017-06-04 00:00:00,14.4,82.0,22.39,50.58,22.58,0.0
2017-06-04 01:00:00,2017-06-04 01:00:00,14.1,85.2,22.36,52.9,22.5,0.0
2017-06-04 02:00:00,2017-06-04 02:00:00,13.8,86.5,22.21,52.11,22.5,0.0
2017-06-04 03:00:00,2017-06-04 03:00:00,13.6,88.6,22.27,52.05,22.54,0.0
2017-06-04 04:00:00,2017-06-04 04:00:00,12.7,93.1,22.45,51.62,22.46,0.0
2017-06-04 05:00:00,2017-06-04 05:00:00,12.9,91.1,22.27,53.6,22.46,0.0
2017-06-04 06:00:00,2017-06-04 06:00:00,13.5,91.3,22.15,52.44,22.35,0.0
2017-06-04 07:00:00,2017-06-04 07:00:00,16.1,79.5,22.03,52.56,22.42,0.0
2017-06-04 08:00:00,2017-06-04 08:00:00,18.7,71.3,22.42,52.38,22.42,0.0
2017-06-04 09:00:00,2017-06-04 09:00:00,21.0,54.9,23.13,48.17,22.5,0.0
2017-06-04 10:00:00,2017-06-04 10:00:00,22.3,44.9,23.89,43.32,22.84,0.0
2017-06-04 11:00:00,2017-06-04 11:00:00,25.1,37.9,24.68,42.61,22.88,0.0
2017-06-04 12:00:00,2017-06-04 12:00:00,25.2,37.1,25.48,38.43,23.19,0.0
2017-06-04 13:00:00,2017-06-04 13:00:00,26.1,26.6,26.51,29.67,23.76,0.0
2017-06-04 14:00:00,2017-06-04 14:00:00,26.6,25.4,27.06,27.32,24.1,0.0
2017-06-04 15:00:00,2017-06-04 15:00:00,26.8,23.6,28.16,25.06,24.22,0.0
2017-06-04 16:00:00,2017-06-04 16:00:00,25.8,26.3,28.07,24.82,24.56,0.0
2017-06-04 17:00:00,2017-06-04 17:00:00,25.2,29.0,28.01,26.1,24.79,0.0
2017-06-04 18:00:00,2017-06-04 18:00:00,23.6,31.3,27.49,27.08,24.64,0.0
2017-06-04 19:00:00,2017-06-04 19:00:00,21.3,31.7,26.76,23.78,24.52,0.0
2017-06-04 20:00:00,2017-06-04 20:00:00,19.7,37.6,25.81,23.93,24.33,0.0
2017-06-04 21:00:00,2017-06-04 21:00:00,17.4,47.5,25.23,25.79,24.03,0.0
2017-06-04 22:00:00,2017-06-04 22:00:00,16.2,53.1,24.99,29.33,23.99,0.0
2017-06-04 23:00:00,2017-06-04 23:00:00,16.8,52.2,24.62,29.85,23.72,0.0
2017-06-05 00:00:00,2017-06-05 00:00:00,17.3,54.4,24.32,36.84,23.64,0.0
2017-06-05 01:00:00,2017-06-05 01:00:00,15.7,61.0,24.01,43.1,23.49,0.0
2017-06-05 02:00:00,2017-06-05 02:00:00,14.8,71.8,23.92,43.32,23.49,0.0
2017-06-05 03:00:00,2017-06-05 03:00:00,15.7,61.1,23.55,42.95,23.42,0.0
2017-06-05 04:00:00,2017-06-05 04:00:00,15.8,67.4,23.4,47.77,23.38,0.0
2017-06-05 05:00:00,2017-06-05 05:00:00,15.1,65.7,23.4,45.42,23.87,0.0
2017-06-05 06:00:00,2017-06-05 06:00:00,13.9,75.1,23.25,45.91,23.19,0.0
2017-06-05 07:00:00,2017-06-05 07:00:00,17.1,62.3,23.0,47.1,23.03,0.0
2017-06-05 08:00:00,2017-06-05 08:00:00,19.4,58.2,23.1,48.96,23.15,0.0
2017-06-05 09:00:00,2017-06-05 09:00:00,21.5,53.5,23.58,49.05,23.19,0.0
2017-06-05 10:00:00,2017-06-05 10:00:00,23.5,45.0,24.41,45.73,23.38,0.0
2017-06-05 11:00:00,2017-06-05 11:00:00,25.0,37.7,25.48,36.87,23.76,0.0
2017-06-05 12:00:00,2017-06-05 12:00:00,25.4,34.8,26.42,30.92,23.91,0.0
2017-06-05 13:00:00,2017-06-05 13:00:00,26.3,33.2,27.12,29.33,24.26,0.0
2017-06-05 14:00:00,2017-06-05 14:00:00,27.9,24.4,27.58,29.15,24.52,0.0
2017-06-05 15:00:00,2017-06-05 15:00:00,27.9,28.2,27.7,31.96,24.37,0.0
2017-06-05 16:00:00,2017-06-05 16:00:00,28.4,25.3,28.65,33.0,25.13,0.0
2017-06-05 17:00:00,2017-06-05 17:00:00,27.4,33.6,28.65,32.91,25.06,0.0
2017-06-05 18:00:00,2017-06-05 18:00:00,25.4,35.8,27.89,35.29,24.94,0.0
2017-06-05 19:00:00,2017-06-05 19:00:00,23.5,48.2,27.34,33.64,24.98,0.0
2017-06-05 20:00:00,2017-06-05 20:00:00,21.3,53.7,26.82,31.87,24.9,0.0
2017-06-05 21:00:00,2017-06-05 21:00:00,20.0,62.5,26.85,29.58,24.9,0.0
2017-06-05 22:00:00,2017-06-05 22:00:00,19.6,61.8,26.48,31.96,24.79,0.0
2017-06-05 23:00:00,2017-06-05 23:00:00,19.0,59.8,26.12,40.38,24.64,0.0
2017-06-06 00:00:00,2017-06-06 00:00:00,18.1,64.2,25.84,44.23,24.41,0.0
2017-06-06 01:00:00,2017-06-06 01:00:00,18.5,64.6,25.66,42.34,24.45,0.0
2017-06-06 02:00:00,2017-06-06 02:00:00,18.1,70.5,25.05,46.03,24.29,0.0
2017-06-06 03:00:00,2017-06-06 03:00:00,17.3,75.3,24.65,45.6,24.22,0.0
2017-06-06 04:00:00,2017-06-06 04:00:00,17.3,73.1,24.5,46.0,24.26,0.0
2017-06-06 05:00:00,2017-06-06 05:00:00,17.0,73.4,24.59,45.15,24.22,0.0
2017-06-06 06:00:00,2017-06-06 06:00:00,17.6,68.6,24.38,43.41,24.1,0.0
2017-06-06 07:00:00,2017-06-06 07:00:00,18.2,64.8,24.16,43.22,24.26,0.0
2017-06-06 08:00:00,2017-06-06 08:00:00,18.7,61.3,23.92,42.74,24.06,0.0
2017-06-06 09:00:00,2017-06-06 09:00:00,19.1,61.0,23.71,42.46,23.99,0.0
2017-06-06 10:00:00,2017-06-06 10:00:00,20.0,60.4,23.95,41.97,23.95,0.0
2017-06-06 11:00:00,2017-06-06 11:00:00,22.0,54.8,24.35,40.87,24.03,0.0
2017-06-06 12:00:00,2017-06-06 12:00:00,21.2,54.9,24.41,41.88,23.99,0.0
2017-06-06 13:00:00,2017-06-06 13:00:00,21.3,57.2,24.5,39.74,24.03,0.0
2017-06-06 14:00:00,2017-06-06 14:00:00,20.0,71.9,24.47,43.25,23.91,0.0
2017-06-06 15:00:00,2017-06-06 15:00:00,18.4,78.7,24.19,48.93,23.8,0.0
2017-06-06 16:00:00,2017-06-06 16:00:00,17.8,88.2,23.83,49.39,23.72,0.0
2017-06-06 17:00:00,2017-06-06 17:00:00,17.1,83.1,23.61,50.73,23.72,0.0
2017-06-06 18:00:00,2017-06-06 18:00:00,16.0,91.8,23.25,51.56,23.53,0.0
2017-06-06 19:00:00,2017-06-06 19:00:00,15.1,93.4,22.67,55.34,23.42,0.0
2017-06-06 20:00:00,2017-06-06 20:00:00,14.9,93.4,22.45,58.67,23.34,0.0
2017-06-06 21:00:00,2017-06-06 21:00:00,15.0,93.4,22.45,60.68,23.26,0.0
2017-06-06 22:00:00,2017-06-06 22:00:00,15.2,93.4,22.39,61.72,23.03,0.0
2017-06-06 23:00:00,2017-06-06 23:00:00,15.4,93.4,21.84,65.23,22.96,0.0
2017-06-07 00:00:00,2017-06-07 00:00:00,15.8,93.4,22.39,64.1,23.0,0.0
2017-06-07 01:00:00,2017-06-07 01:00:00,16.9,93.4,22.55,64.59,22.77,0.0
2017-06-07 02:00:00,2017-06-07 02:00:00,17.3,93.4,22.48,66.33,22.61,0.0
2017-06-07 03:00:00,2017-06-07 03:00:00,17.7,93.4,22.61,67.12,22.73,0.0
2017-06-07 04:00:00,2017-06-07 04:00:00,17.9,93.4,22.73,68.13,22.61,0.0
2017-06-07 05:00:00,2017-06-07 05:00:00,18.5,93.4,22.79,69.47,22.65,0.0
2017-06-07 06:00:00,2017-06-07 06:00:00,18.3,93.4,22.82,70.97,22.5,0.0
2017-06-07 07:00:00,2017-06-07 07:00:00,18.2,93.4,22.79,72.53,22.61,0.0
2017-06-07 08:00:00,2017-06-07 08:00:00,18.2,93.4,22.88,73.32,22.58,0.0
2017-06-07 09:00:00,2017-06-07 09:00:00,18.4,93.4,22.94,72.62,22.58,0.0
2017-06-07 10:00:00,2017-06-07 10:00:00,18.9,93.4,23.19,70.85,22.65,0.0
2017-06-07 11:00:00,2017-06-07 11:00:00,18.5,93.4,23.37,70.42,22.54,0.0
2017-06-07 12:00:00,2017-06-07 12:00:00,18.5,93.4,23.1,70.85,22.5,0.0
2017-06-07 13:00:00,2017-06-07 13:00:00,18.0,93.4,23.0,70.7,22.39,0.0
2017-06-07 14:00:00,2017-06-07 14:00:00,17.5,93.4,22.7,65.93,22.23,0.0
2017-06-07 15:00:00,2017-06-07 15:00:00,18.0,93.4,22.85,65.66,22.31,0.0
2017-06-07 16:00:00,2017-06-07 16:00:00,17.5,93.4,22.85,65.17,22.23,0.0
2017-06-07 17:00:00,2017-06-07 17:00:00,17.3,93.3,23.16,64.13,22.39,0.0
2017-06-07 18:00:00,2017-06-07 18:00:00,16.7,93.4,22.85,62.64,22.19,0.0
2017-06-07 19:00:00,2017-06-07 19:00:00,16.6,90.7,22.61,60.62,22.12,0.0
2017-06-07 20:00:00,2017-06-07 20:00:00,15.4,93.4,21.9,62.06,21.85,0.0
2017-06-07 21:00:00,2017-06-07 21:00:00,14.8,93.4,21.23,63.58,21.36,0.0
2017-06-07 22:00:00,2017-06-07 22:00:00,15.2,93.4,20.99,65.42,21.28,0.0
2017-06-07 23:00:00,2017-06-07 23:00:00,15.4,93.4,21.08,65.6,21.24,0.0
2017-06-08 00:00:00,2017-06-08 00:00:00,15.6,93.4,20.99,67.64,21.05,0.0
2017-06-08 01:00:00,2017-06-08 01:00:00,15.3,93.4,20.9,67.77,21.05,0.0
2017-06-08 02:00:00,2017-06-08 02:00:00,15.4,93.4,20.93,67.92,20.86,0.0
2017-06-08 03:00:00,2017-06-08 03:00:00,15.6,93.4,21.05,66.91,20.97,0.0
2017-06-08 04:00:00,2017-06-08 04:00:00,15.0,93.4,20.99,65.38,20.82,0.0
2017-06-08 05:00:00,2017-06-08 05:00:00,15.3,93.4,21.42,65.2,21.01,0.0
2017-06-08 06:00:00,2017-06-08 06:00:00,15.4,93.4,21.39,65.11,20.9,0.0
2017-06-08 07:00:00,2017-06-08 07:00:00,16.1,93.4,21.69,64.16,21.16,0.0
2017-06-08 08:00:00,2017-06-08 08:00:00,16.8,93.4,21.94,63.06,21.32,0.0
2017-06-08 09:00:00,2017-06-08 09:00:00,17.9,89.9,22.27,61.2,21.43,0.0
2017-06-08 10:00:00,2017-06-08 10:00:00,19.5,83.1,22.36,60.38,21.32,0.0
2017-06-08 11:00:00,2017-06-08 11:00:00,22.0,71.8,23.06,58.49,21.47,0.0
2017-06-08 12:00:00,2017-06-08 12:00:00,23.0,68.1,24.01,55.28,21.81,0.0
2017-06-08 13:00:00,2017-06-08 13:00:00,24.0,67.7,24.71,53.82,22.0,0.0
2017-06-08 14:00:00,2017-06-08 14:00:00,24.5,61.7,25.23,55.74,22.19,0.0
2017-06-08 15:00:00,2017-06-08 15:00:00,24.4,59.2,24.96,59.83,22.04,0.0
2017-06-08 16:00:00,2017-06-08 16:00:00,23.2,72.5,25.57,51.83,22.42,0.0
2017-06-08 17:00:00,2017-06-08 17:00:00,22.2,75.0,25.48,49.57,22.42,0.0
2017-06-08 18:00:00,2017-06-08 18:00:00,21.1,77.7,25.2,50.95,22.31,0.0
2017-06-08 19:00:00,2017-06-08 19:00:00,19.4,86.1,24.93,54.15,22.46,0.0
2017-06-08 20:00:00,2017-06-08 20:00:00,18.3,92.9,24.16,57.81,22.31,0.0
2017-06-08 21:00:00,2017-06-08 21:00:00,17.9,91.8,23.43,58.67,22.16,0.0
2017-06-08 22:00:00,2017-06-08 22:00:00,17.6,93.2,23.28,60.01,21.97,0.0
2017-06-08 23:00:00,2017-06-08 23:00:00,17.2,93.4,23.1,60.71,22.04,0.0
2017-06-09 00:00:00,2017-06-09 00:00:00,17.3,93.4,22.64,63.06,21.89,0.0
2017-06-09 01:00:00,2017-06-09 01:00:00,17.0,93.4,22.15,65.2,21.66,0.0
2017-06-09 02:00:00,2017-06-09 02:00:00,17.3,93.4,22.03,64.87,21.74,0.0
2017-06-09 03:00:00,2017-06-09 03:00:00,17.2,93.4,21.81,67.49,21.58,0.0
2017-06-09 04:00:00,2017-06-09 04:00:00,17.3,93.4,21.57,67.22,21.55,0.0
2017-06-09 05:00:00,2017-06-09 05:00:00,17.1,93.4,21.32,68.44,21.39,0.0
2017-06-09 06:00:00,2017-06-09 06:00:00,17.4,93.4,21.36,69.26,21.39,0.0
2017-06-09 07:00:00,2017-06-09 07:00:00,18.4,93.4,21.57,70.3,21.32,0.0
2017-06-09 08:00:00,2017-06-09 08:00:00,19.1,93.2,22.06,69.87,21.55,0.0
2017-06-09 09:00:00,2017-06-09 09:00:00,20.3,85.9,22.45,68.71,21.55,0.0
2017-06-09 10:00:00,2017-06-09 10:00:00,22.3,72.9,23.46,63.19,21.7,0.0
2017-06-09 11:00:00,2017-06-09 11:00:00,23.2,70.7,23.8,60.32,21.74,0.0
2017-06-09 12:00:00,2017-06-09 12:00:00,24.4,64.7,24.41,56.23,21.89,0.0
2017-06-09 13:00:00,2017-06-09 13:00:00,25.6,54.6,25.32,50.61,22.31,0.0
2017-06-09 14:00:00,2017-06-09 14:00:00,25.7,59.4,25.93,50.64,22.5,0.0
2017-06-09 15:00:00,2017-06-09 15:00:00,24.8,61.9,26.36,53.02,22.65,0.0
2017-06-09 16:00:00,2017-06-09 16:00:00,24.5,67.6,26.54,52.5,23.03,0.0
